video_name,segment_id,segment_type,start_change_direction,end_change_direction,start_frame,end_frame,start_tiempo_ms,end_tiempo_ms,segment_frame_count,segment_valid_frame_count,normalized_percent,knee_angle_deg,torso_inclination_abs_deg,neck_inclination_abs_deg
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,51,107.17,33.05,70.04
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,52,106.21,33.03,70.17
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,53,105.3,33.0,70.32
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,54,104.41,32.97,70.46
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,55,103.56,32.95,70.6
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,56,102.74,32.93,70.74
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,57,101.93,32.91,70.88
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,58,101.18,32.88,71.01
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,59,100.43,32.85,71.14
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,60,99.74,32.83,71.25
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,61,99.05,32.81,71.37
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,62,98.4,32.78,71.45
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,63,97.77,32.74,71.52
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,64,97.17,32.71,71.58
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,65,96.61,32.67,71.64
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,66,96.05,32.63,71.69
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,67,95.55,32.58,71.75
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,68,95.05,32.54,71.8
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,69,94.59,32.49,71.86
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,70,94.14,32.43,71.93
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,71,93.71,32.38,72.0
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,72,93.3,32.33,72.08
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,73,92.9,32.28,72.16
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,74,92.54,32.23,72.25
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,75,92.17,32.18,72.34
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,76,91.85,32.14,72.43
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,77,91.53,32.09,72.52
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,78,91.24,32.05,72.61
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,79,90.97,32.01,72.7
bulgarian_01.mp4,1,sube_a_baja|baja_a_sube,sube_a_baja,baja_a_sube,41,85,1366,2833,45,45,80,90.71,31.97,72.79
